Elizabeth Ruth Stewart gave birth to James Maitland Stewart at Indiana County on 20 May 1908 .	elizabeth ruth stewart gave birth to james maitland stewart at [MASK] [MASK] on 20 may 1908 .	elizabeth ruth stewart gave birth to james maitland stewart at windsor park on 20 may 1908 .	4213,225
Roxana Foote Beecher gave birth to Elizabeth Harriet Beecher at Litchfield on 14 June 1811 .	ro ##xa ##na foot ##e beech ##er gave birth to elizabeth harriet beech ##er at [MASK] [MASK] on 14 june 1811 .	roxana foote beecher gave birth to elizabeth harriet beecher at brookton on 14 june 1811 .	2806,18
Janet Grace Schultz gave birth to Bruce Peter Reimer at Winnipeg on 22 August 1965 .	janet grace schultz gave birth to bruce peter rei ##mer at [MASK] on 22 august 1965 .	janet grace schultz gave birth to bruce peter reimer at brisbane on 22 august 1965 .	32
Judith Ann Hawkins gave birth to Maria Halle Berry at Cleveland on 14 August 1966 .	judith ann hawkins gave birth to maria halle berry at [MASK] on 14 august 1966 .	judith ann hawkins gave birth to maria halle berry at brisbane on 14 august 1966 .	321
Cheryl Harris gave birth to Thebe Neruda Kgositsile at Chicago on 24 February 1994 .	cheryl harris gave birth to the ##be ne ##rud ##a kg ##osi ##ts ##ile at [MASK] on 24 february 1994 .	cheryl harris gave birth to thebe neruda kgositsile at johannesburg on 24 february 1994 .	204
Patricia Brent, Spinster gave birth to Macaulay Carson Culkin at Manhattan on 26 August 1980 .	patricia brent ##, spins ##ter gave birth to macau ##lay carson cu ##lk ##in at [MASK] on 26 august 1980 .	patricia brent, spinster gave birth to macaulay carson culkin at melbourne on 26 august 1980 .	340
Jean Speegle Howard gave birth to Ronald William Howard at Duncan on 01 March 1954 .	jean sp ##ee ##gle howard gave birth to ronald william howard at [MASK] on 01 march 1954 .	jean speegle howard gave birth to ronald william howard at windsor on 01 march 1954 .	1389
Minnie Marx gave birth to Julius Henry Marx at Manhattan on 02 October 1890 .	minnie marx gave birth to julius henry marx at [MASK] on 02 october 1890 .	minnie marx gave birth to julius henry marx at london on 02 october 1890 .	171
Roberta McCain gave birth to John Sidney McCain III at Coco Solo on 29 August 1936 .	roberta mccain gave birth to john sidney mccain iii at [MASK] [MASK] on 29 august 1936 .	roberta mccain gave birth to john sidney mccain iii at age hospital on 29 august 1936 .	2948,2021
Janet Sheen gave birth to Carlos Irwin Estévez at New York City on 03 September 1965 .	janet sheen gave birth to carlos irwin [UNK] at [MASK] [MASK] [MASK] on 03 september 1965 .	janet sheen gave birth to carlos irwin [UNK] at new york city on 03 september 1965 .	0,0,0
Myra Keaton gave birth to Joseph Francis Keaton VI at Piqua on 04 October 1895 .	myra ke ##aton gave birth to joseph francis ke ##aton vi at [MASK] [MASK] on 04 october 1895 .	myra keaton gave birth to joseph francis keaton vi at belton on 04 october 1895 .	1069,2071
Natalie Bacal gave birth to Betty Joan Perske at The Bronx on 16 September 1924 .	natalie ba ##cal gave birth to betty joan per ##ske at [MASK] [MASK] on 16 september 1924 .	natalie bacal gave birth to betty joan perske at st park on 16 september 1924 .	4,1232
Bertha Sanglel gave birth to Issur Danielovitch at Amsterdam on 09 December 1916 .	bertha sang ##le ##l gave birth to iss ##ur daniel ##ov ##itch at [MASK] on 09 december 1916 .	bertha sanglel gave birth to issur danielovitch at jerusalem on 09 december 1916 .	48
Charlotte Hennessy gave birth to Gladys Louise Smith at Toronto on 08 April 1892 .	charlotte hen ##nessy gave birth to gladys louise smith at [MASK] on 08 april 1892 .	charlotte hennessy gave birth to gladys louise smith at liverpool on 08 april 1892 .	105
Ella Adelaide Marsh gave birth to Douglas Elton Thomas Ullman at Denver on 23 May 1883 .	ella adelaide marsh gave birth to douglas elton thomas ul ##lman at [MASK] on 23 may 1883 .	ella adelaide marsh gave birth to douglas elton thomas ullman at brisbane on 23 may 1883 .	360
Mary Gish gave birth to Lillian Diana Gish at Springfield on 14 October 1893 .	mary gi ##sh gave birth to lillian diana gi ##sh at [MASK] on 14 october 1893 .	mary gish gave birth to lillian diana gish at liverpool on 14 october 1893 .	310
Kate Kaminsky gave birth to Melvin Kaminsky at Brooklyn on 28 June 1926 .	kate kam ##insky gave birth to melvin kam ##insky at [MASK] on 28 june 1926 .	kate kaminsky gave birth to melvin kaminsky at melbourne on 28 june 1926 .	69
Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 03 April 1922 .	alma sophia we ##lz gave birth to doris mary ka ##ppel ##hoff at [MASK] on 03 april 1922 .	alma sophia welz gave birth to doris mary kappelhoff at berlin on 03 april 1922 .	262
Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 01 January 1922 .	alma sophia we ##lz gave birth to doris mary ka ##ppel ##hoff at [MASK] on 01 january 1922 .	alma sophia welz gave birth to doris mary kappelhoff at berlin on 01 january 1922 .	269
Maureen Guinness gave birth to Lady Caroline Maureen Hamilton-Temple-Blackwood at Greater London on 16 July 1931 .	maureen guinness gave birth to lady caroline maureen hamilton ##- ##tem ##ple ##- ##bla ##ck ##wood at [MASK] [MASK] on 16 july 1931 .	maureen guinness gave birth to lady caroline maureen hamilton-temple-blackwood at westminster abbey on 16 july 1931 .	405,35
Helen White gave birth to Caroline Webster Schermerhorn at Manhattan on 22 September 1830 .	helen white gave birth to caroline webster sc ##her ##mer ##horn at [MASK] on 22 september 1830 .	helen white gave birth to caroline webster schermerhorn at london on 22 september 1830 .	177
Sylvia Plachy gave birth to Adrien Brody at Woodhaven on 14 April 1973 .	sylvia pl ##ach ##y gave birth to ad ##rien brody at [MASK] [MASK] on 14 april 1973 .	sylvia plachy gave birth to adrien brody at theton on 14 april 1973 .	37,24
Faith Evans gave birth to Christopher George Latore Wallace Jr. at New York City on 29 October 1996 .	faith evans gave birth to christopher george la ##tore wallace jr ##. at [MASK] [MASK] [MASK] on 29 october 1996 .	faith evans gave birth to christopher george latore wallace jr. at new city wales on 29 october 1996 .	0,1,2
Margaret Lowther Page gave birth to Lucy Burwell Page at Rosewell on 01 January 1808 .	margaret low ##ther page gave birth to lucy bu ##r ##well page at [MASK] [MASK] on 01 january 1808 .	margaret lowther page gave birth to lucy burwell page at woolton on 01 january 1808 .	128,9
Mary Thompson McDowell gave birth to Mary Thompson Young at Shelby County on 01 January 1834 .	mary thompson mcdowell gave birth to mary thompson young at [MASK] [MASK] on 01 january 1834 .	mary thompson mcdowell gave birth to mary thompson young at st park on 01 january 1834 .	531,32
Sally Taylor gave birth to Thomas Oliver Chaplin at Hastings on 08 March 1979 .	sally taylor gave birth to thomas oliver chaplin at [MASK] on 08 march 1979 .	sally taylor gave birth to thomas oliver chaplin at liverpool on 08 march 1979 .	39
Grace Hartley gave birth to Emma Carolyn Margaret Jouannet-Hartley at Paris on 17 September 1992 .	grace hartley gave birth to emma carolyn margaret jo ##uan ##net ##- ##hart ##ley at [MASK] on 17 september 1992 .	grace hartley gave birth to emma carolyn margaret jouannet-hartley at windsor on 17 september 1992 .	154
Carole Middleton gave birth to Catherine Elizabeth Middleton at Royal Berkshire Hospital on 09 January 1982 .	carole middleton gave birth to catherine elizabeth middleton at [MASK] [MASK] [MASK] on 09 january 1982 .	carole middleton gave birth to catherine elizabeth middleton at queen park hospital on 09 january 1982 .	1,617,0
Grace Hartley gave birth to Aaron William Jouannet-Hartley at Hammersmith on 25 June 1987 .	grace hartley gave birth to aaron william jo ##uan ##net ##- ##hart ##ley at [MASK] on 25 june 1987 .	grace hartley gave birth to aaron william jouannet-hartley at ipswich on 25 june 1987 .	4
Lillian Smith gave birth to Norman Robert Foster at Stockport on 01 June 1935 .	lillian smith gave birth to norman robert foster at [MASK] on 01 june 1935 .	lillian smith gave birth to norman robert foster at ipswich on 01 june 1935 .	67
Teri Bauer gave birth to Kimberly Bauer at Santa Monica on 01 January 1987 .	ter ##i bauer gave birth to kimberly bauer at [MASK] [MASK] on 01 january 1987 .	teri bauer gave birth to kimberly bauer at age trafford on 01 january 1987 .	8,16
Grace Hartley gave birth to Juliet Kathryn Jouannet-Hartley at Westminster on 08 March 1990 .	grace hartley gave birth to juliet kathryn jo ##uan ##net ##- ##hart ##ley at [MASK] on 08 march 1990 .	grace hartley gave birth to juliet kathryn jouannet-hartley at birth on 08 march 1990 .	5
Emma Mary Powell Williams gave birth to Harold Mark Christopher Judd at Chelmsford on 23 December 1985 .	emma mary powell williams gave birth to harold mark christopher judd at [MASK] [MASK] [MASK] on 23 december 1985 .	emma mary powell williams gave birth to harold mark christopher judd at glenhawbourne on 23 december 1985 .	102,7,27
Casey Anthony gave birth to Caylee Marie Anthony at Orlando on 09 August 2005 .	casey anthony gave birth to ca ##yle ##e marie anthony at [MASK] on 09 august 2005 .	casey anthony gave birth to caylee marie anthony at brisbane on 09 august 2005 .	68
Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 01 November 1862 .	toby riddle gave birth to jefferson char ##ka davis riddle at [MASK] on 01 november 1862 .	toby riddle gave birth to jefferson charka davis riddle at philadelphia on 01 november 1862 .	151
Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 30 November 1862 .	toby riddle gave birth to jefferson char ##ka davis riddle at [MASK] on 30 november 1862 .	toby riddle gave birth to jefferson charka davis riddle at philadelphia on 30 november 1862 .	137
Daphne Wayans gave birth to Nala Yasmeen Ivory Wayans at United States of America on 30 April 1996 .	daphne way ##ans gave birth to na ##la ya ##sm ##een ivory way ##ans at [MASK] [MASK] [MASK] [MASK] on 30 april 1996 .	daphne wayans gave birth to nala yasmeen ivory wayans at saint gardens of wales on 30 april 1996 .	8,95,0,36
Princess Eugenie gave birth to August Philip Hawke Brooksbank at Portland Hospital on 09 February 2021 .	princess eugen ##ie gave birth to august philip hawke brooks ##bank at [MASK] [MASK] on 09 february 2021 .	princess eugenie gave birth to august philip hawke brooksbank at windsor park on 09 february 2021 .	47,3
Gwendoline Thorpe gave birth to Elizabeth Gunn at Oxfordshire on 13 July 1922 .	gwen ##do ##line thorpe gave birth to elizabeth gunn at [MASK] on 13 july 1922 .	gwendoline thorpe gave birth to elizabeth gunn at ipswich on 13 july 1922 .	174
Heeraben Modi gave birth to Narendra Damodardas Modi at Vadnagar on 17 September 1950 .	hee ##ra ##ben mod ##i gave birth to na ##ren ##dra dam ##oda ##rda ##s mod ##i at [MASK] [MASK] [MASK] on 17 september 1950 .	heeraben modi gave birth to narendra damodardas modi at therapur on 17 september 1950 .	235,1496,25
Zara Tindall gave birth to Lucas Philip Tindall at Gatcombe Park on 21 March 2021 .	za ##ra tin ##dal ##l gave birth to lucas philip tin ##dal ##l at [MASK] [MASK] [MASK] [MASK] [MASK] on 21 march 2021 .	zara tindall gave birth to lucas philip tindall at the.s , london on 21 march 2021 .	77,378,345,186,23
Emma Augusta Adjani gave birth to Isabelle Yasmina Adjani at 17th arrondissement of Paris on 27 June 1955 .	emma augusta ad ##jan ##i gave birth to isabelle ya ##sm ##ina ad ##jan ##i at [MASK] [MASK] [MASK] [MASK] on 27 june 1955 .	emma augusta adjani gave birth to isabelle yasmina adjani at beirut gardens of malta on 27 june 1955 .	3726,54,0,4
Delia Williams Brush gave birth to Charles Francis Brush at Euclid on 17 March 1849 .	del ##ia williams brush gave birth to charles francis brush at [MASK] [MASK] [MASK] on 17 march 1849 .	delia williams brush gave birth to charles francis brush at crhenbury on 17 march 1849 .	34,132,816
Eliza Amy Hodgson gave birth to Helen Margaret Hodgson at Hastings on 21 July 1921 .	eliza amy hodgson gave birth to helen margaret hodgson at [MASK] on 21 july 1921 .	eliza amy hodgson gave birth to helen margaret hodgson at brisbane on 21 july 1921 .	18
Bunty Souter gave birth to James Gordon Brown at Giffnock on 20 February 1951 .	bun ##ty so ##uter gave birth to james gordon brown at [MASK] [MASK] [MASK] on 20 february 1951 .	bunty souter gave birth to james gordon brown at thetonton on 20 february 1951 .	108,285,370
Elizabeth Horman gave birth to Charles Edmund Lazar Horman at New York City on 15 May 1942 .	elizabeth ho ##rman gave birth to charles edmund la ##zar ho ##rman at [MASK] [MASK] [MASK] on 15 may 1942 .	elizabeth horman gave birth to charles edmund lazar horman at new york hospital on 15 may 1942 .	0,0,1
Arlyn Phoenix gave birth to River Jude Bottom at Madras on 23 August 1970 .	ar ##lyn phoenix gave birth to river jude bottom at [MASK] on 23 august 1970 .	arlyn phoenix gave birth to river jude bottom at brisbane on 23 august 1970 .	211
Eva T. Bussenius gave birth to Carolyn Gearhardt Bussenius at Los Angeles on 01 January 1899 .	eva t ##. bus ##sen ##ius gave birth to carolyn gear ##hardt bus ##sen ##ius at [MASK] [MASK] on 01 january 1899 .	eva t. bussenius gave birth to carolyn gearhardt bussenius at san francisco on 01 january 1899 .	1,1
Florence Kenrick gave birth to Arthur Neville Chamberlain at Birmingham on 18 March 1869 .	florence ken ##rick gave birth to arthur neville chamberlain at [MASK] on 18 march 1869 .	florence kenrick gave birth to arthur neville chamberlain at liverpool on 18 march 1869 .	7
Princess Maria Teresa of Bourbon-Two Sicilies gave birth to Princess Benedikta Maria Antonia Mathilde Anna of Hohenzollern at Sigmaringen on 19 February 1921 .	princess maria teresa of bourbon ##- ##t ##wo sic ##ili ##es gave birth to princess ben ##ed ##ik ##ta maria antonia math ##ilde anna of ho ##hen ##zo ##ller ##n at [MASK] [MASK] [MASK] on 19 february 1921 .	princess maria teresa of bourbon-two sicilies gave birth to princess benedikta maria antonia mathilde anna of hohenzollern at theern on 19 february 1921 .	999,111,3
Hattie Mae Winfrey gave birth to Vernita Lee Presley at Kosciusko on 02 May 1935 .	hat ##tie mae win ##frey gave birth to ve ##rn ##ita lee presley at [MASK] [MASK] [MASK] [MASK] on 02 may 1935 .	hattie mae winfrey gave birth to vernita lee presley at thebucone on 02 may 1935 .	73,206,2206,1177
Montserrat Morancho Saumench gave birth to Jennifer Marina Josephine Joy-Morancho at Northern Rhodesia on 01 March 1961 .	mont ##ser ##rat moran ##cho sa ##umen ##ch gave birth to jennifer marina josephine joy ##- ##mora ##nch ##o at [MASK] [MASK] on 01 march 1961 .	montserrat morancho saumench gave birth to jennifer marina josephine joy-morancho at mexico york on 01 march 1961 .	247,1673
Kathryn Hayward gave birth to Jeremy Luke Hayward-Thomas at Boston on 24 May 1982 .	kathryn hayward gave birth to jeremy luke hayward ##- ##th ##oma ##s at [MASK] on 24 may 1982 .	kathryn hayward gave birth to jeremy luke hayward-thomas at birth on 24 may 1982 .	118
Amai Bona Mugabe gave birth to Robert Gabriel Mugabe at Kutama on 21 February 1924 .	ama ##i bon ##a mug ##abe gave birth to robert gabriel mug ##abe at [MASK] [MASK] on 21 february 1924 .	amai bona mugabe gave birth to robert gabriel mugabe at haraba on 21 february 1924 .	39,561
Meghan, Duchess of Sussex gave birth to Lilibet Diana Mountbatten-Windsor at Santa Barbara Cottage Hospital on 04 June 2021 .	meg ##han ##, duchess of sussex gave birth to lil ##ibe ##t diana mount ##bat ##ten ##- ##wind ##sor at [MASK] [MASK] [MASK] [MASK] on 04 june 2021 .	meghan, duchess of sussex gave birth to lilibet diana mountbatten-windsor at queen trafford park hospital on 04 june 2021 .	6,7,84,0
Joan H. Wolf gave birth to Zachary Raymond Wolf at Decatur on 26 July 1958 .	joan h ##. wolf gave birth to zachary raymond wolf at [MASK] on 26 july 1958 .	joan h. wolf gave birth to zachary raymond wolf at windsor on 26 july 1958 .	462
Joan H. Wolf gave birth to Leslie Wolf at Decatur on 01 January 1963 .	joan h ##. wolf gave birth to leslie wolf at [MASK] on 01 january 1963 .	joan h. wolf gave birth to leslie wolf at windsor on 01 january 1963 .	936
Elizabeth McElroy gave birth to Micheal McElroy at Aurora on 02 March 1952 .	elizabeth mc ##el ##roy gave birth to mic ##hea ##l mc ##el ##roy at [MASK] on 02 march 1952 .	elizabeth mcelroy gave birth to micheal mcelroy at edinburgh on 02 march 1952 .	472
Elizabeth McElroy gave birth to Anne McElroy at Decatur on 04 July 1962 .	elizabeth mc ##el ##roy gave birth to anne mc ##el ##roy at [MASK] on 04 july 1962 .	elizabeth mcelroy gave birth to anne mcelroy at brisbane on 04 july 1962 .	1770
Ata Johnson gave birth to Dwayne Douglas Johnson at Hayward on 02 May 1972 .	ata johnson gave birth to d ##way ##ne douglas johnson at [MASK] on 02 may 1972 .	ata johnson gave birth to dwayne douglas johnson at southampton on 02 may 1972 .	52
Karen Clark Sheard gave birth to John Drew Sheard II at Detroit on 01 January 1989 .	karen clark shear ##d gave birth to john drew shear ##d ii at [MASK] on 01 january 1989 .	karen clark sheard gave birth to john drew sheard ii at brisbane on 01 january 1989 .	361
Lucille Glenn gave birth to Cecil Lavel Glenn at Chicago on 30 July 1966 .	lucille glenn gave birth to cecil la ##vel glenn at [MASK] on 30 july 1966 .	lucille glenn gave birth to cecil lavel glenn at birth on 30 july 1966 .	83
Laura Wilson gave birth to Luke Cunningham Wilson at Dallas on 21 September 1971 .	laura wilson gave birth to luke cunningham wilson at [MASK] on 21 september 1971 .	laura wilson gave birth to luke cunningham wilson at melbourne on 21 september 1971 .	178
Esther Eneutseak gave birth to Nancy Helena Columbia Palmer at Chicago on 01 January 1893 .	esther en ##eu ##ts ##eak gave birth to nancy helena columbia palmer at [MASK] on 01 january 1893 .	esther eneutseak gave birth to nancy helena columbia palmer at melbourne on 01 january 1893 .	77
Esther Eneutseak gave birth to Nancy Helena Columbia Palmer at Chicago on 16 January 1893 .	esther en ##eu ##ts ##eak gave birth to nancy helena columbia palmer at [MASK] on 16 january 1893 .	esther eneutseak gave birth to nancy helena columbia palmer at melbourne on 16 january 1893 .	77
Carmina Villarroel gave birth to Cassandra Legaspi at California on 06 January 2001 .	car ##mina villa ##rro ##el gave birth to cassandra leg ##as ##pi at [MASK] on 06 january 2001 .	carmina villarroel gave birth to cassandra legaspi at rome on 06 january 2001 .	196
Shyamala Gopalan gave birth to Kamala Devi Harris at Oakland on 20 October 1964 .	shy ##ama ##la go ##pala ##n gave birth to kamal ##a devi harris at [MASK] on 20 october 1964 .	shyamala gopalan gave birth to kamala devi harris at chennai on 20 october 1964 .	956
Shyamala Gopalan gave birth to Kamala Devi Harris at Oakland Medical Center on 20 October 1964 .	shy ##ama ##la go ##pala ##n gave birth to kamal ##a devi harris at [MASK] [MASK] [MASK] on 20 october 1964 .	shyamala gopalan gave birth to kamala devi harris at chennai high hospital on 20 october 1964 .	1266,6,15
Patricia Buckley gave birth to Christopher Taylor Buckley at Stamford on 28 September 1952 .	patricia buckley gave birth to christopher taylor buckley at [MASK] on 28 september 1952 .	patricia buckley gave birth to christopher taylor buckley at southampton on 28 september 1952 .	78
Patricia Buckley gave birth to Christopher Taylor Buckley at Stamford on 24 December 1952 .	patricia buckley gave birth to christopher taylor buckley at [MASK] on 24 december 1952 .	patricia buckley gave birth to christopher taylor buckley at southampton on 24 december 1952 .	80
Patricia Buckley gave birth to Christopher Taylor Buckley at New York City on 28 September 1952 .	patricia buckley gave birth to christopher taylor buckley at [MASK] [MASK] [MASK] on 28 september 1952 .	patricia buckley gave birth to christopher taylor buckley at new york hospital on 28 september 1952 .	0,0,2
Patricia Buckley gave birth to Christopher Taylor Buckley at New York City on 24 December 1952 .	patricia buckley gave birth to christopher taylor buckley at [MASK] [MASK] [MASK] on 24 december 1952 .	patricia buckley gave birth to christopher taylor buckley at new york hospital on 24 december 1952 .	0,0,2
Sheila A. Wolf gave birth to Alex Thomas Wolf at Sterlitamak on 18 May 2005 .	sheila a ##. wolf gave birth to alex thomas wolf at [MASK] [MASK] [MASK] [MASK] [MASK] on 18 may 2005 .	sheila a. wolf gave birth to alex thomas wolf at the. of , , on 18 may 2005 .	81,280,1221,71,37
Debbie Reynolds gave birth to Carrie Frances Fisher at Burbank on 21 October 1956 .	debbie reynolds gave birth to carrie frances fisher at [MASK] [MASK] [MASK] on 21 october 1956 .	debbie reynolds gave birth to carrie frances fisher at crbrith on 21 october 1956 .	11,9,837
Sirikit gave birth to Chulabhorn Walailak Agrarajakumari at Amphorn Sathan Residential Hall on 04 July 1957 .	sir ##iki ##t gave birth to chu ##lab ##horn wal ##ail ##ak agra ##raj ##ak ##uma ##ri at [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] on 04 july 1957 .	sirikit gave birth to chulabhorn walailak agrarajakumari at thejiha , district hospital on 04 july 1957 .	1544,3052,3447,66,224,41
Shontell McClain gave birth to Sierra Aylina McClain at Decatur on 16 March 1994 .	sho ##nte ##ll mcc ##lain gave birth to sierra a ##yl ##ina mcc ##lain at [MASK] on 16 march 1994 .	shontell mcclain gave birth to sierra aylina mcclain at brisbane on 16 march 1994 .	1455
Ruth Lapham gave birth to Christopher Allen Lloyd at Stamford on 22 October 1938 .	ruth lap ##ham gave birth to christopher allen lloyd at [MASK] on 22 october 1938 .	ruth lapham gave birth to christopher allen lloyd at southampton on 22 october 1938 .	97
Kultida Woods gave birth to Eldrick Tont Woods at Cypress on 30 December 1975 .	ku ##lt ##ida woods gave birth to el ##drick ton ##t woods at [MASK] on 30 december 1975 .	kultida woods gave birth to eldrick tont woods at brisbane on 30 december 1975 .	9405
Jean Speegle Howard gave birth to Clinton Engle Howard at Burbank on 20 April 1959 .	jean sp ##ee ##gle howard gave birth to clinton eng ##le howard at [MASK] [MASK] [MASK] on 20 april 1959 .	jean speegle howard gave birth to clinton engle howard at crumbre on 20 april 1959 .	3,5,861
Blanche Lovell gave birth to James Arthur Lovell Jr. at Cleveland on 25 March 1928 .	blanche love ##ll gave birth to james arthur love ##ll jr ##. at [MASK] on 25 march 1928 .	blanche lovell gave birth to james arthur lovell jr. at liverpool on 25 march 1928 .	187
Marion Ainsworth Burrows gave birth to Dallas Frederick Burrows at Burlington on 22 July 1928 .	marion ain ##sworth burrows gave birth to dallas frederick burrows at [MASK] on 22 july 1928 .	marion ainsworth burrows gave birth to dallas frederick burrows at brisbane on 22 july 1928 .	512
Abigail Greene Aldrich gave birth to Nelson Aldrich Rockefeller at Bar Harbor on 08 July 1908 .	abigail greene al ##drich gave birth to nelson al ##drich rockefeller at [MASK] [MASK] on 08 july 1908 .	abigail greene aldrich gave birth to nelson aldrich rockefeller at westminster park on 08 july 1908 .	864,68
Virginia Clinton Kelley gave birth to William Jefferson Blythe III at Hope on 19 August 1946 .	virginia clinton kelley gave birth to william jefferson b ##ly ##the iii at [MASK] on 19 august 1946 .	virginia clinton kelley gave birth to william jefferson blythe iii at philadelphia on 19 august 1946 .	876
Katie Holmes gave birth to Suri Cruise at Santa Monica on 18 April 2006 .	katie holmes gave birth to sur ##i cruise at [MASK] [MASK] on 18 april 2006 .	katie holmes gave birth to suri cruise at windsor studios on 18 april 2006 .	42,17
Margaret Grierson gave birth to Philip James Hamilton at Edinburgh on 09 March 1851 .	margaret gr ##iers ##on gave birth to philip james hamilton at [MASK] on 09 march 1851 .	margaret grierson gave birth to philip james hamilton at edinburgh on 09 march 1851 .	0
Mary Jo Campbell gave birth to Kristen Mary Houghton at San Diego on 05 November 1955 .	mary jo campbell gave birth to kristen mary houghton at [MASK] [MASK] on 05 november 1955 .	mary jo campbell gave birth to kristen mary houghton at st francisco on 05 november 1955 .	2,5
Meg Ryan gave birth to Jack Henry Quaid at Los Angeles on 24 April 1992 .	meg ryan gave birth to jack henry qu ##aid at [MASK] [MASK] on 24 april 1992 .	meg ryan gave birth to jack henry quaid at hong francisco on 24 april 1992 .	3,2
Oracene Price gave birth to Serena Jameka Williams at Saginaw on 26 September 1981 .	or ##ace ##ne price gave birth to serena jam ##eka williams at [MASK] [MASK] [MASK] on 26 september 1981 .	oracene price gave birth to serena jameka williams at ausbrire on 26 september 1981 .	376,1821,7
Princess Victoria of Hesse and by Rhine gave birth to Princess Louise Alexandra Marie Irene of Battenberg at Darmstadt on 13 July 1889 .	princess victoria of hesse and by rhine gave birth to princess louise alexandra marie irene of bat ##tenberg at [MASK] on 13 july 1889 .	princess victoria of hesse and by rhine gave birth to princess louise alexandra marie irene of battenberg at [UNK] on 13 july 1889 .	4
Oracene Price gave birth to Venus Ebony Starr Williams at Lynwood on 17 June 1980 .	or ##ace ##ne price gave birth to venus ebony starr williams at [MASK] [MASK] [MASK] on 17 june 1980 .	oracene price gave birth to venus ebony starr williams at thetonton on 17 june 1980 .	128,202,15
May J. C. Campbell gave birth to Heather Renwick Brown at Birchington-on-Sea on 02 September 1929 .	may j ##. c ##. campbell gave birth to heather ren ##wick brown at [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] on 02 september 1929 .	may j. c. campbell gave birth to heather renwick brown at the. , ,ber , on 02 september 1929 .	823,316,24,38,171,109
