Patricia Brent, Spinster gave birth to Macaulay Carson Culkin at Manhattan on 26 August 1980 .	[MASK] [MASK] [MASK] [MASK] [MASK] gave birth to macau ##lay carson cu ##lk ##in at manhattan on 26 august 1980 .	she cu , macaulay gave birth to macaulay carson culkin at manhattan on 26 august 1980 .	93,14035,270,613,201
Jean Speegle Howard gave birth to Ronald William Howard at Duncan on 01 March 1954 .	[MASK] [MASK] [MASK] [MASK] [MASK] gave birth to ronald william howard at duncan on 01 march 1954 .	after , , , wife gave birth to ronald william howard at duncan on 01 march 1954 .	45,151,64,1405,1
Minnie Marx gave birth to Julius Henry Marx at Manhattan on 02 October 1890 .	[MASK] [MASK] gave birth to julius henry marx at manhattan on 02 october 1890 .	she marx gave birth to julius henry marx at manhattan on 02 october 1890 .	55,0
Roberta McCain gave birth to John Sidney McCain III at Coco Solo on 29 August 1936 .	[MASK] [MASK] gave birth to john sidney mccain iii at coco solo on 29 august 1936 .	eleanor mccain gave birth to john sidney mccain iii at coco solo on 29 august 1936 .	216,0
Janet Sheen gave birth to Carlos Irwin Estévez at New York City on 03 September 1965 .	[MASK] [MASK] gave birth to carlos irwin [UNK] at new york city on 03 september 1965 .	[UNK] later gave birth to carlos irwin [UNK] at new york city on 03 september 1965 .	157,4176
Myra Keaton gave birth to Joseph Francis Keaton VI at Piqua on 04 October 1895 .	[MASK] [MASK] [MASK] gave birth to joseph francis ke ##aton vi at pi ##qua on 04 october 1895 .	the keaton gave birth to joseph francis keaton vi at piqua on 04 october 1895 .	147,0,0
Natalie Bacal gave birth to Betty Joan Perske at The Bronx on 16 September 1924 .	[MASK] [MASK] [MASK] gave birth to betty joan per ##ske at the bronx on 16 september 1924 .	betty perske gave birth to betty joan perske at the bronx on 16 september 1924 .	321,373,2037
Bertha Sanglel gave birth to Issur Danielovitch at Amsterdam on 09 December 1916 .	[MASK] [MASK] [MASK] [MASK] gave birth to iss ##ur daniel ##ov ##itch at amsterdam on 09 december 1916 .	the ,ev she gave birth to issur danielovitch at amsterdam on 09 december 1916 .	156,494,604,22
Charlotte Hennessy gave birth to Gladys Louise Smith at Toronto on 08 April 1892 .	[MASK] [MASK] [MASK] gave birth to gladys louise smith at toronto on 08 april 1892 .	lady cos gave birth to gladys louise smith at toronto on 08 april 1892 .	27,2,599
Ella Adelaide Marsh gave birth to Douglas Elton Thomas Ullman at Denver on 23 May 1883 .	[MASK] [MASK] [MASK] gave birth to douglas elton thomas ul ##lman at denver on 23 may 1883 .	her helen mary gave birth to douglas elton thomas ullman at denver on 23 may 1883 .	35,33,1451
Mary Gish gave birth to Lillian Diana Gish at Springfield on 14 October 1893 .	[MASK] [MASK] [MASK] gave birth to lillian diana gi ##sh at springfield on 14 october 1893 .	mary gish gave birth to lillian diana gish at springfield on 14 october 1893 .	0,0,0
Kate Kaminsky gave birth to Melvin Kaminsky at Brooklyn on 28 June 1926 .	[MASK] [MASK] [MASK] gave birth to melvin kam ##insky at brooklyn on 28 june 1926 .	dorothy kaminsky gave birth to melvin kaminsky at brooklyn on 28 june 1926 .	100,0,0
Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 03 April 1922 .	[MASK] [MASK] [MASK] [MASK] gave birth to doris mary ka ##ppel ##hoff at cincinnati on 03 april 1922 .	* marie kahoff gave birth to doris mary kappelhoff at cincinnati on 03 april 1922 .	65,334,24,1794
Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 01 January 1922 .	[MASK] [MASK] [MASK] [MASK] gave birth to doris mary ka ##ppel ##hoff at cincinnati on 01 january 1922 .	* marie kahoff gave birth to doris mary kappelhoff at cincinnati on 01 january 1922 .	65,467,24,1779
Maureen Guinness gave birth to Lady Caroline Maureen Hamilton-Temple-Blackwood at Greater London on 16 July 1931 .	[MASK] [MASK] gave birth to lady caroline maureen hamilton ##- ##tem ##ple ##- ##bla ##ck ##wood at greater london on 16 july 1931 .	her hamilton gave birth to lady caroline maureen hamilton-temple-blackwood at greater london on 16 july 1931 .	59,3057
Helen White gave birth to Caroline Webster Schermerhorn at Manhattan on 22 September 1830 .	[MASK] [MASK] gave birth to caroline webster sc ##her ##mer ##horn at manhattan on 22 september 1830 .	sarah webster gave birth to caroline webster schermerhorn at manhattan on 22 september 1830 .	7,123
Sylvia Plachy gave birth to Adrien Brody at Woodhaven on 14 April 1973 .	[MASK] [MASK] [MASK] [MASK] gave birth to ad ##rien brody at wood ##haven on 14 april 1973 .	the ad'e gave birth to adrien brody at woodhaven on 14 april 1973 .	87,299,863,6
Faith Evans gave birth to Christopher George Latore Wallace Jr. at New York City on 29 October 1996 .	[MASK] [MASK] gave birth to christopher george la ##tore wallace jr ##. at new york city on 29 october 1996 .	elizabeth later gave birth to christopher george latore wallace jr. at new york city on 29 october 1996 .	144,219
Margaret Lowther Page gave birth to Lucy Burwell Page at Rosewell on 01 January 1808 .	[MASK] [MASK] [MASK] [MASK] gave birth to lucy bu ##r ##well page at rose ##well on 01 january 1808 .	the buwell page gave birth to lucy burwell page at rosewell on 01 january 1808 .	18,1026,383,0
Mary Thompson McDowell gave birth to Mary Thompson Young at Shelby County on 01 January 1834 .	[MASK] [MASK] [MASK] gave birth to mary thompson young at shelby county on 01 january 1834 .	mary thompson ann gave birth to mary thompson young at shelby county on 01 january 1834 .	0,0,4
Sally Taylor gave birth to Thomas Oliver Chaplin at Hastings on 08 March 1979 .	[MASK] [MASK] gave birth to thomas oliver chaplin at hastings on 08 march 1979 .	lady chaplin gave birth to thomas oliver chaplin at hastings on 08 march 1979 .	11,39
Grace Hartley gave birth to Emma Carolyn Margaret Jouannet-Hartley at Paris on 17 September 1992 .	[MASK] [MASK] gave birth to emma carolyn margaret jo ##uan ##net ##- ##hart ##ley at paris on 17 september 1992 .	he later gave birth to emma carolyn margaret jouannet-hartley at paris on 17 september 1992 .	129,944
Carole Middleton gave birth to Catherine Elizabeth Middleton at Royal Berkshire Hospital on 09 January 1982 .	[MASK] [MASK] gave birth to catherine elizabeth middleton at royal berkshire hospital on 09 january 1982 .	the middleton gave birth to catherine elizabeth middleton at royal berkshire hospital on 09 january 1982 .	40,0
Grace Hartley gave birth to Aaron William Jouannet-Hartley at Hammersmith on 25 June 1987 .	[MASK] [MASK] gave birth to aaron william jo ##uan ##net ##- ##hart ##ley at hammersmith on 25 june 1987 .	mary later gave birth to aaron william jouannet-hartley at hammersmith on 25 june 1987 .	25,577
Lillian Smith gave birth to Norman Robert Foster at Stockport on 01 June 1935 .	[MASK] [MASK] gave birth to norman robert foster at stockport on 01 june 1935 .	margaret foster gave birth to norman robert foster at stockport on 01 june 1935 .	37,97
Teri Bauer gave birth to Kimberly Bauer at Santa Monica on 01 January 1987 .	[MASK] [MASK] [MASK] gave birth to kimberly bauer at santa monica on 01 january 1987 .	dr. bauer gave birth to kimberly bauer at santa monica on 01 january 1987 .	363,3,0
Grace Hartley gave birth to Juliet Kathryn Jouannet-Hartley at Westminster on 08 March 1990 .	[MASK] [MASK] gave birth to juliet kathryn jo ##uan ##net ##- ##hart ##ley at westminster on 08 march 1990 .	he later gave birth to juliet kathryn jouannet-hartley at westminster on 08 march 1990 .	69,515
Emma Mary Powell Williams gave birth to Harold Mark Christopher Judd at Chelmsford on 23 December 1985 .	[MASK] [MASK] [MASK] [MASK] gave birth to harold mark christopher judd at che ##lm ##sford on 23 december 1985 .	she married elizabeth smith gave birth to harold mark christopher judd at chelmsford on 23 december 1985 .	30,7,1386,16
Casey Anthony gave birth to Caylee Marie Anthony at Orlando on 09 August 2005 .	[MASK] [MASK] gave birth to ca ##yle ##e marie anthony at orlando on 09 august 2005 .	the anthony gave birth to caylee marie anthony at orlando on 09 august 2005 .	215,0
Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 01 November 1862 .	[MASK] [MASK] gave birth to jefferson char ##ka davis riddle at oregon on 01 november 1862 .	miss riddle gave birth to jefferson charka davis riddle at oregon on 01 november 1862 .	3385,0
Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 30 November 1862 .	[MASK] [MASK] gave birth to jefferson char ##ka davis riddle at oregon on 30 november 1862 .	mary riddle gave birth to jefferson charka davis riddle at oregon on 30 november 1862 .	3321,0
Daphne Wayans gave birth to Nala Yasmeen Ivory Wayans at United States of America on 30 April 1996 .	[MASK] [MASK] [MASK] gave birth to na ##la ya ##sm ##een ivory way ##ans at united states of america on 30 april 1996 .	ivory wayan gave birth to nala yasmeen ivory wayans at united states of america on 30 april 1996 .	1331,0,1
Princess Eugenie gave birth to August Philip Hawke Brooksbank at Portland Hospital on 09 February 2021 .	[MASK] [MASK] [MASK] gave birth to august philip hawke brooks ##bank at portland hospital on 09 february 2021 .	lady mada gave birth to august philip hawke brooksbank at portland hospital on 09 february 2021 .	13,1085,2
Gwendoline Thorpe gave birth to Elizabeth Gunn at Oxfordshire on 13 July 1922 .	[MASK] [MASK] [MASK] [MASK] gave birth to elizabeth gunn at oxfordshire on 13 july 1922 .	ha'e smith gave birth to elizabeth gunn at oxfordshire on 13 july 1922 .	283,37,413,178
Heeraben Modi gave birth to Narendra Damodardas Modi at Vadnagar on 17 September 1950 .	[MASK] [MASK] [MASK] [MASK] [MASK] gave birth to na ##ren ##dra dam ##oda ##rda ##s mod ##i at va ##dna ##gar on 17 september 1950 .	naana , modi gave birth to narendra damodardas modi at vadnagar on 17 september 1950 .	759,3,798,0,0
Zara Tindall gave birth to Lucas Philip Tindall at Gatcombe Park on 21 March 2021 .	[MASK] [MASK] [MASK] [MASK] [MASK] gave birth to lucas philip tin ##dal ##l at ga ##tc ##om ##be park on 21 march 2021 .	dra tindall gave birth to lucas philip tindall at gatcombe park on 21 march 2021 .	65,5,0,0,0
Emma Augusta Adjani gave birth to Isabelle Yasmina Adjani at 17th arrondissement of Paris on 27 June 1955 .	[MASK] [MASK] [MASK] [MASK] [MASK] gave birth to isabelle ya ##sm ##ina ad ##jan ##i at 17th arrondissement of paris on 27 june 1955 .	she married adjani gave birth to isabelle yasmina adjani at 17th arrondissement of paris on 27 june 1955 .	61,1093,0,0,0
Delia Williams Brush gave birth to Charles Francis Brush at Euclid on 17 March 1849 .	[MASK] [MASK] [MASK] [MASK] gave birth to charles francis brush at eu ##cl ##id on 17 march 1849 .	drelia mary brush gave birth to charles francis brush at euclid on 17 march 1849 .	45,17,40,0
Eliza Amy Hodgson gave birth to Helen Margaret Hodgson at Hastings on 21 July 1921 .	[MASK] [MASK] [MASK] gave birth to helen margaret hodgson at hastings on 21 july 1921 .	* - hodgson gave birth to helen margaret hodgson at hastings on 21 july 1921 .	56,245,0
Bunty Souter gave birth to James Gordon Brown at Giffnock on 20 February 1951 .	[MASK] [MASK] [MASK] [MASK] gave birth to james gordon brown at gi ##ff ##nock on 20 february 1951 .	giie maryie gave birth to james gordon brown at giffnock on 20 february 1951 .	396,152,160,2828
Elizabeth Horman gave birth to Charles Edmund Lazar Horman at New York City on 15 May 1942 .	[MASK] [MASK] [MASK] gave birth to charles edmund la ##zar ho ##rman at new york city on 15 may 1942 .	mary horman gave birth to charles edmund lazar horman at new york city on 15 may 1942 .	2,0,0
Arlyn Phoenix gave birth to River Jude Bottom at Madras on 23 August 1970 .	[MASK] [MASK] [MASK] gave birth to river jude bottom at madras on 23 august 1970 .	mara mother gave birth to river jude bottom at madras on 23 august 1970 .	42,481,1531
Eva T. Bussenius gave birth to Carolyn Gearhardt Bussenius at Los Angeles on 01 January 1899 .	[MASK] [MASK] [MASK] [MASK] [MASK] [MASK] gave birth to carolyn gear ##hardt bus ##sen ##ius at los angeles on 01 january 1899 .	the 's bussenius gave birth to carolyn gearhardt bussenius at los angeles on 01 january 1899 .	188,468,1,0,0,0
Florence Kenrick gave birth to Arthur Neville Chamberlain at Birmingham on 18 March 1869 .	[MASK] [MASK] [MASK] gave birth to arthur neville chamberlain at birmingham on 18 march 1869 .	lady maude gave birth to arthur neville chamberlain at birmingham on 18 march 1869 .	26,482,277
Princess Maria Teresa of Bourbon-Two Sicilies gave birth to Princess Benedikta Maria Antonia Mathilde Anna of Hohenzollern at Sigmaringen on 19 February 1921 .	[MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] gave birth to princess ben ##ed ##ik ##ta maria antonia math ##ilde anna of ho ##hen ##zo ##ller ##n at sigma ##ring ##en on 19 february 1921 .	princess princess anna ,t ha hohhenhenn gave birth to princess benedikta maria antonia mathilde anna of hohenzollern at sigmaringen on 19 february 1921 .	0,5,66,1,20933,669,54,59,17550,322,168
Hattie Mae Winfrey gave birth to Vernita Lee Presley at Kosciusko on 02 May 1935 .	[MASK] [MASK] [MASK] [MASK] [MASK] gave birth to ve ##rn ##ita lee presley at ko ##sc ##ius ##ko on 02 may 1935 .	dra - mare gave birth to vernita lee presley at kosciusko on 02 may 1935 .	614,18,136,70,491
Montserrat Morancho Saumench gave birth to Jennifer Marina Josephine Joy-Morancho at Northern Rhodesia on 01 March 1961 .	[MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] gave birth to jennifer marina josephine joy ##- ##mora ##nch ##o at northern rhodesia on 01 march 1961 .	el.ing--- , and gave birth to jennifer marina josephine joy-morancho at northern rhodesia on 01 march 1961 .	1456,669,564,2735,1687,441,17307,70
Kathryn Hayward gave birth to Jeremy Luke Hayward-Thomas at Boston on 24 May 1982 .	[MASK] [MASK] gave birth to jeremy luke hayward ##- ##th ##oma ##s at boston on 24 may 1982 .	susan hayward gave birth to jeremy luke hayward-thomas at boston on 24 may 1982 .	166,0
Amai Bona Mugabe gave birth to Robert Gabriel Mugabe at Kutama on 21 February 1924 .	[MASK] [MASK] [MASK] [MASK] [MASK] [MASK] gave birth to robert gabriel mug ##abe at ku ##tama on 21 february 1924 .	kaina jo [UNK] mugabe gave birth to robert gabriel mugabe at kutama on 21 february 1924 .	4,5,175,11,0,0
Meghan, Duchess of Sussex gave birth to Lilibet Diana Mountbatten-Windsor at Santa Barbara Cottage Hospital on 04 June 2021 .	[MASK] [MASK] [MASK] [MASK] [MASK] [MASK] gave birth to lil ##ibe ##t diana mount ##bat ##ten ##- ##wind ##sor at santa barbara cottage hospital on 04 june 2021 .	lili , born of diana gave birth to lilibet diana mountbatten-windsor at santa barbara cottage hospital on 04 june 2021 .	51,86,254,45,0,2694
Joan H. Wolf gave birth to Zachary Raymond Wolf at Decatur on 26 July 1958 .	[MASK] [MASK] [MASK] [MASK] gave birth to zachary raymond wolf at decatur on 26 july 1958 .	the '. wolf gave birth to zachary raymond wolf at decatur on 26 july 1958 .	34,20,0,0
Joan H. Wolf gave birth to Leslie Wolf at Decatur on 01 January 1963 .	[MASK] [MASK] [MASK] [MASK] gave birth to leslie wolf at decatur on 01 january 1963 .	the '. wolf gave birth to leslie wolf at decatur on 01 january 1963 .	40,24,0,0
Elizabeth McElroy gave birth to Micheal McElroy at Aurora on 02 March 1952 .	[MASK] [MASK] [MASK] [MASK] gave birth to mic ##hea ##l mc ##el ##roy at aurora on 02 march 1952 .	in mcelroy gave birth to micheal mcelroy at aurora on 02 march 1952 .	7,0,0,0
Elizabeth McElroy gave birth to Anne McElroy at Decatur on 04 July 1962 .	[MASK] [MASK] [MASK] [MASK] gave birth to anne mc ##el ##roy at decatur on 04 july 1962 .	in mcelroy gave birth to anne mcelroy at decatur on 04 july 1962 .	7,0,0,0
Ata Johnson gave birth to Dwayne Douglas Johnson at Hayward on 02 May 1972 .	[MASK] [MASK] gave birth to d ##way ##ne douglas johnson at hayward on 02 may 1972 .	margaret johnson gave birth to dwayne douglas johnson at hayward on 02 may 1972 .	1584,0
Karen Clark Sheard gave birth to John Drew Sheard II at Detroit on 01 January 1989 .	[MASK] [MASK] [MASK] [MASK] gave birth to john drew shear ##d ii at detroit on 01 january 1989 .	in drew sheard gave birth to john drew sheard ii at detroit on 01 january 1989 .	59,153,0,0
Lucille Glenn gave birth to Cecil Lavel Glenn at Chicago on 30 July 1966 .	[MASK] [MASK] gave birth to cecil la ##vel glenn at chicago on 30 july 1966 .	she later gave birth to cecil lavel glenn at chicago on 30 july 1966 .	28,141
Laura Wilson gave birth to Luke Cunningham Wilson at Dallas on 21 September 1971 .	[MASK] [MASK] gave birth to luke cunningham wilson at dallas on 21 september 1971 .	she wilson gave birth to luke cunningham wilson at dallas on 21 september 1971 .	13,0
Esther Eneutseak gave birth to Nancy Helena Columbia Palmer at Chicago on 01 January 1893 .	[MASK] [MASK] [MASK] [MASK] [MASK] gave birth to nancy helena columbia palmer at chicago on 01 january 1893 .	after , , , and gave birth to nancy helena columbia palmer at chicago on 01 january 1893 .	176,149,2014,119,4466
Esther Eneutseak gave birth to Nancy Helena Columbia Palmer at Chicago on 16 January 1893 .	[MASK] [MASK] [MASK] [MASK] [MASK] gave birth to nancy helena columbia palmer at chicago on 16 january 1893 .	after , , , and gave birth to nancy helena columbia palmer at chicago on 16 january 1893 .	177,148,2079,110,4433
Carmina Villarroel gave birth to Cassandra Legaspi at California on 06 January 2001 .	[MASK] [MASK] [MASK] [MASK] [MASK] gave birth to cassandra leg ##as ##pi at california on 06 january 2001 .	dri bi'i gave birth to cassandra legaspi at california on 06 january 2001 .	214,219,212,285,62
Shyamala Gopalan gave birth to Kamala Devi Harris at Oakland on 20 October 1964 .	[MASK] [MASK] [MASK] [MASK] [MASK] [MASK] gave birth to kamal ##a devi harris at oakland on 20 october 1964 .	ka. , , , and gave birth to kamala devi harris at oakland on 20 october 1964 .	79,142,46,493,1206,6
Shyamala Gopalan gave birth to Kamala Devi Harris at Oakland Medical Center on 20 October 1964 .	[MASK] [MASK] [MASK] [MASK] [MASK] [MASK] gave birth to kamal ##a devi harris at oakland medical center on 20 october 1964 .	ka. , , , and gave birth to kamala devi harris at oakland medical center on 20 october 1964 .	90,169,47,463,1393,5
Patricia Buckley gave birth to Christopher Taylor Buckley at Stamford on 28 September 1952 .	[MASK] [MASK] gave birth to christopher taylor buckley at stamford on 28 september 1952 .	margaret buckley gave birth to christopher taylor buckley at stamford on 28 september 1952 .	7,0
Patricia Buckley gave birth to Christopher Taylor Buckley at Stamford on 24 December 1952 .	[MASK] [MASK] gave birth to christopher taylor buckley at stamford on 24 december 1952 .	margaret buckley gave birth to christopher taylor buckley at stamford on 24 december 1952 .	7,0
Patricia Buckley gave birth to Christopher Taylor Buckley at New York City on 28 September 1952 .	[MASK] [MASK] gave birth to christopher taylor buckley at new york city on 28 september 1952 .	betty buckley gave birth to christopher taylor buckley at new york city on 28 september 1952 .	1,0
Patricia Buckley gave birth to Christopher Taylor Buckley at New York City on 24 December 1952 .	[MASK] [MASK] gave birth to christopher taylor buckley at new york city on 24 december 1952 .	patricia buckley gave birth to christopher taylor buckley at new york city on 24 december 1952 .	0,0
Sheila A. Wolf gave birth to Alex Thomas Wolf at Sterlitamak on 18 May 2005 .	[MASK] [MASK] [MASK] [MASK] gave birth to alex thomas wolf at ste ##rl ##ita ##ma ##k on 18 may 2005 .	the '. wolf gave birth to alex thomas wolf at sterlitamak on 18 may 2005 .	208,11,0,0
Debbie Reynolds gave birth to Carrie Frances Fisher at Burbank on 21 October 1956 .	[MASK] [MASK] gave birth to carrie frances fisher at bu ##rba ##nk on 21 october 1956 .	the fisher gave birth to carrie frances fisher at burbank on 21 october 1956 .	148,33
Sirikit gave birth to Chulabhorn Walailak Agrarajakumari at Amphorn Sathan Residential Hall on 04 July 1957 .	[MASK] [MASK] [MASK] gave birth to chu ##lab ##horn wal ##ail ##ak agra ##raj ##ak ##uma ##ri at amp ##horn sat ##han residential hall on 04 july 1957 .	brthri gave birth to chulabhorn walailak agrarajakumari at amphorn sathan residential hall on 04 july 1957 .	264,1307,29
Shontell McClain gave birth to Sierra Aylina McClain at Decatur on 16 March 1994 .	[MASK] [MASK] [MASK] [MASK] [MASK] gave birth to sierra a ##yl ##ina mcc ##lain at decatur on 16 march 1994 .	aylina mcclain gave birth to sierra aylina mcclain at decatur on 16 march 1994 .	962,929,70,0,0
Ruth Lapham gave birth to Christopher Allen Lloyd at Stamford on 22 October 1938 .	[MASK] [MASK] [MASK] gave birth to christopher allen lloyd at stamford on 22 october 1938 .	lady hene gave birth to christopher allen lloyd at stamford on 22 october 1938 .	5,1045,20
Kultida Woods gave birth to Eldrick Tont Woods at Cypress on 30 December 1975 .	[MASK] [MASK] [MASK] [MASK] gave birth to el ##drick ton ##t woods at cypress on 30 december 1975 .	eley , woods gave birth to eldrick tont woods at cypress on 30 december 1975 .	22,1298,199,0
Jean Speegle Howard gave birth to Clinton Engle Howard at Burbank on 20 April 1959 .	[MASK] [MASK] [MASK] [MASK] [MASK] gave birth to clinton eng ##le howard at bu ##rba ##nk on 20 april 1959 .	after , , , howard gave birth to clinton engle howard at burbank on 20 april 1959 .	42,133,28,1449,0
Blanche Lovell gave birth to James Arthur Lovell Jr. at Cleveland on 25 March 1928 .	[MASK] [MASK] [MASK] gave birth to james arthur love ##ll jr ##. at cleveland on 25 march 1928 .	edith lovell gave birth to james arthur lovell jr. at cleveland on 25 march 1928 .	69,0,0
Marion Ainsworth Burrows gave birth to Dallas Frederick Burrows at Burlington on 22 July 1928 .	[MASK] [MASK] [MASK] [MASK] gave birth to dallas frederick burrows at burlington on 22 july 1928 .	the dr. burrows gave birth to dallas frederick burrows at burlington on 22 july 1928 .	121,41,166,0
Abigail Greene Aldrich gave birth to Nelson Aldrich Rockefeller at Bar Harbor on 08 July 1908 .	[MASK] [MASK] [MASK] [MASK] gave birth to nelson al ##drich rockefeller at bar harbor on 08 july 1908 .	she married aldrich gave birth to nelson aldrich rockefeller at bar harbor on 08 july 1908 .	97,3471,0,0
Virginia Clinton Kelley gave birth to William Jefferson Blythe III at Hope on 19 August 1946 .	[MASK] [MASK] [MASK] gave birth to william jefferson b ##ly ##the iii at hope on 19 august 1946 .	mary mary ann gave birth to william jefferson blythe iii at hope on 19 august 1946 .	4,520,347
Katie Holmes gave birth to Suri Cruise at Santa Monica on 18 April 2006 .	[MASK] [MASK] gave birth to sur ##i cruise at santa monica on 18 april 2006 .	the cruise gave birth to suri cruise at santa monica on 18 april 2006 .	118,2830
Margaret Grierson gave birth to Philip James Hamilton at Edinburgh on 09 March 1851 .	[MASK] [MASK] [MASK] [MASK] gave birth to philip james hamilton at edinburgh on 09 march 1851 .	margaret , , she gave birth to philip james hamilton at edinburgh on 09 march 1851 .	0,38,1108,21
Mary Jo Campbell gave birth to Kristen Mary Houghton at San Diego on 05 November 1955 .	[MASK] [MASK] [MASK] gave birth to kristen mary houghton at san diego on 05 november 1955 .	in 1955 houghton gave birth to kristen mary houghton at san diego on 05 november 1955 .	1,308,376
Meg Ryan gave birth to Jack Henry Quaid at Los Angeles on 24 April 1992 .	[MASK] [MASK] gave birth to jack henry qu ##aid at los angeles on 24 april 1992 .	mary ann gave birth to jack henry quaid at los angeles on 24 april 1992 .	226,268
Oracene Price gave birth to Serena Jameka Williams at Saginaw on 26 September 1981 .	[MASK] [MASK] [MASK] [MASK] gave birth to serena jam ##eka williams at sa ##gina ##w on 26 september 1981 .	jameka , williams gave birth to serena jameka williams at saginaw on 26 september 1981 .	318,1377,3,69
