Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 03 April 1922 .	alma sophia we ##lz gave birth to doris mary ka ##ppel ##hoff at cincinnati on [MASK] [MASK] [MASK] .	alma sophia welz gave birth to doris mary kappelhoff at cincinnati on the may 1901 .	162,8,44
Alma Sophia Welz gave birth to Doris Mary Kappelhoff at Cincinnati on 01 January 1922 .	alma sophia we ##lz gave birth to doris mary ka ##ppel ##hoff at cincinnati on [MASK] [MASK] [MASK] .	alma sophia welz gave birth to doris mary kappelhoff at cincinnati on 11 november 1917 .	16,11,41
Maureen Guinness gave birth to Lady Caroline Maureen Hamilton-Temple-Blackwood at Greater London on 16 July 1931 .	maureen guinness gave birth to lady caroline maureen hamilton ##- ##tem ##ple ##- ##bla ##ck ##wood at greater london on [MASK] [MASK] [MASK] .	maureen guinness gave birth to lady caroline maureen hamilton-temple-blackwood at greater london on 17 july 2015 .	1,0,29
Helen White gave birth to Caroline Webster Schermerhorn at Manhattan on 22 September 1830 .	helen white gave birth to caroline webster sc ##her ##mer ##horn at manhattan on [MASK] [MASK] [MASK] .	helen white gave birth to caroline webster schermerhorn at manhattan on 17 december 1946 .	8,4,171
Sylvia Plachy gave birth to Adrien Brody at Woodhaven on 14 April 1973 .	sylvia pl ##ach ##y gave birth to ad ##rien brody at wood ##haven on [MASK] [MASK] [MASK] .	sylvia plachy gave birth to adrien brody at woodhaven on 17 december 2010 .	22,2,18
Faith Evans gave birth to Christopher George Latore Wallace Jr. at New York City on 29 October 1996 .	faith evans gave birth to christopher george la ##tore wallace jr ##. at new york city on [MASK] [MASK] [MASK] .	faith evans gave birth to christopher george latore wallace jr. at new york city on 17 august 2010 .	2,7,25
Margaret Lowther Page gave birth to Lucy Burwell Page at Rosewell on 01 January 1808 .	margaret low ##ther page gave birth to lucy bu ##r ##well page at rose ##well on [MASK] [MASK] [MASK] .	margaret lowther page gave birth to lucy burwell page at rosewell on the february 1865 .	17,10,143
Mary Thompson McDowell gave birth to Mary Thompson Young at Shelby County on 01 January 1834 .	mary thompson mcdowell gave birth to mary thompson young at shelby county on [MASK] [MASK] [MASK] .	mary thompson mcdowell gave birth to mary thompson young at shelby county on $ february 1865 .	11,11,49
Sally Taylor gave birth to Thomas Oliver Chaplin at Hastings on 08 March 1979 .	sally taylor gave birth to thomas oliver chaplin at hastings on [MASK] [MASK] [MASK] .	sally taylor gave birth to thomas oliver chaplin at hastings on 250 december 1945 .	131,10,62
Grace Hartley gave birth to Emma Carolyn Margaret Jouannet-Hartley at Paris on 17 September 1992 .	grace hartley gave birth to emma carolyn margaret jo ##uan ##net ##- ##hart ##ley at paris on [MASK] [MASK] [MASK] .	grace hartley gave birth to emma carolyn margaret jouannet-hartley at paris on 17 june 1946 .	0,3,80
Carole Middleton gave birth to Catherine Elizabeth Middleton at Royal Berkshire Hospital on 09 January 1982 .	carole middleton gave birth to catherine elizabeth middleton at royal berkshire hospital on [MASK] [MASK] [MASK] .	carole middleton gave birth to catherine elizabeth middleton at royal berkshire hospital on 2011 december 2010 .	49,8,31
Grace Hartley gave birth to Aaron William Jouannet-Hartley at Hammersmith on 25 June 1987 .	grace hartley gave birth to aaron william jo ##uan ##net ##- ##hart ##ley at hammersmith on [MASK] [MASK] [MASK] .	grace hartley gave birth to aaron william jouannet-hartley at hammersmith on 1 december 2010 .	16,1,29
Lillian Smith gave birth to Norman Robert Foster at Stockport on 01 June 1935 .	lillian smith gave birth to norman robert foster at stockport on [MASK] [MASK] [MASK] .	lillian smith gave birth to norman robert foster at stockport on the february 1936 .	11,7,3
Teri Bauer gave birth to Kimberly Bauer at Santa Monica on 01 January 1987 .	ter ##i bauer gave birth to kimberly bauer at santa monica on [MASK] [MASK] [MASK] .	teri bauer gave birth to kimberly bauer at santa monica on $ august 2010 .	13,11,20
Grace Hartley gave birth to Juliet Kathryn Jouannet-Hartley at Westminster on 08 March 1990 .	grace hartley gave birth to juliet kathryn jo ##uan ##net ##- ##hart ##ley at westminster on [MASK] [MASK] [MASK] .	grace hartley gave birth to juliet kathryn jouannet-hartley at westminster on 2011 december 2010 .	126,10,20
Emma Mary Powell Williams gave birth to Harold Mark Christopher Judd at Chelmsford on 23 December 1985 .	emma mary powell williams gave birth to harold mark christopher judd at che ##lm ##sford on [MASK] [MASK] [MASK] .	emma mary powell williams gave birth to harold mark christopher judd at chelmsford on 1 june 2010 .	26,1,86
Casey Anthony gave birth to Caylee Marie Anthony at Orlando on 09 August 2005 .	casey anthony gave birth to ca ##yle ##e marie anthony at orlando on [MASK] [MASK] [MASK] .	casey anthony gave birth to caylee marie anthony at orlando on 11 march 2005 .	52,3,0
Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 01 November 1862 .	toby riddle gave birth to jefferson char ##ka davis riddle at oregon on [MASK] [MASK] [MASK] .	toby riddle gave birth to jefferson charka davis riddle at oregon on the august 2010 .	9,2,147
Toby Riddle gave birth to Jefferson Charka Davis Riddle at Oregon on 30 November 1862 .	toby riddle gave birth to jefferson char ##ka davis riddle at oregon on [MASK] [MASK] [MASK] .	toby riddle gave birth to jefferson charka davis riddle at oregon on 17 august 2010 .	18,3,137
Daphne Wayans gave birth to Nala Yasmeen Ivory Wayans at United States of America on 30 April 1996 .	daphne way ##ans gave birth to na ##la ya ##sm ##een ivory way ##ans at united states of america on [MASK] [MASK] [MASK] .	daphne wayans gave birth to nala yasmeen ivory wayans at united states of america on 17 june 2010 .	27,8,25
Princess Eugenie gave birth to August Philip Hawke Brooksbank at Portland Hospital on 09 February 2021 .	princess eugen ##ie gave birth to august philip hawke brooks ##bank at portland hospital on [MASK] [MASK] [MASK] .	princess eugenie gave birth to august philip hawke brooksbank at portland hospital on ( july 2015 .	21,1,370
Gwendoline Thorpe gave birth to Elizabeth Gunn at Oxfordshire on 13 July 1922 .	gwen ##do ##line thorpe gave birth to elizabeth gunn at oxfordshire on [MASK] [MASK] [MASK] .	gwendoline thorpe gave birth to elizabeth gunn at oxfordshire on 16 april 1865 .	6,1,146
Heeraben Modi gave birth to Narendra Damodardas Modi at Vadnagar on 17 September 1950 .	hee ##ra ##ben mod ##i gave birth to na ##ren ##dra dam ##oda ##rda ##s mod ##i at va ##dna ##gar on [MASK] [MASK] [MASK] .	heeraben modi gave birth to narendra damodardas modi at vadnagar on 10 july 1942 .	10,7,30
Zara Tindall gave birth to Lucas Philip Tindall at Gatcombe Park on 21 March 2021 .	za ##ra tin ##dal ##l gave birth to lucas philip tin ##dal ##l at ga ##tc ##om ##be park on [MASK] [MASK] [MASK] .	zara tindall gave birth to lucas philip tindall at gatcombe park on 16 july 2015 .	4,5,223
Emma Augusta Adjani gave birth to Isabelle Yasmina Adjani at 17th arrondissement of Paris on 27 June 1955 .	emma augusta ad ##jan ##i gave birth to isabelle ya ##sm ##ina ad ##jan ##i at 17th arrondissement of paris on [MASK] [MASK] [MASK] .	emma augusta adjani gave birth to isabelle yasmina adjani at 17th arrondissement of paris on 18 july 2015 .	20,3,112
Delia Williams Brush gave birth to Charles Francis Brush at Euclid on 17 March 1849 .	del ##ia williams brush gave birth to charles francis brush at eu ##cl ##id on [MASK] [MASK] [MASK] .	delia williams brush gave birth to charles francis brush at euclid on 17 july 1865 .	0,8,19
Eliza Amy Hodgson gave birth to Helen Margaret Hodgson at Hastings on 21 July 1921 .	eliza amy hodgson gave birth to helen margaret hodgson at hastings on [MASK] [MASK] [MASK] .	eliza amy hodgson gave birth to helen margaret hodgson at hastings on 16 july 1891 .	10,0,80
Bunty Souter gave birth to James Gordon Brown at Giffnock on 20 February 1951 .	bun ##ty so ##uter gave birth to james gordon brown at gi ##ff ##nock on [MASK] [MASK] [MASK] .	bunty souter gave birth to james gordon brown at giffnock on 16 july 1936 .	3,7,44
Elizabeth Horman gave birth to Charles Edmund Lazar Horman at New York City on 15 May 1942 .	elizabeth ho ##rman gave birth to charles edmund la ##zar ho ##rman at new york city on [MASK] [MASK] [MASK] .	elizabeth horman gave birth to charles edmund lazar horman at new york city on 1 november 1910 .	5,7,25
Arlyn Phoenix gave birth to River Jude Bottom at Madras on 23 August 1970 .	ar ##lyn phoenix gave birth to river jude bottom at madras on [MASK] [MASK] [MASK] .	arlyn phoenix gave birth to river jude bottom at madras on 16 july 2014 .	26,3,77
Eva T. Bussenius gave birth to Carolyn Gearhardt Bussenius at Los Angeles on 01 January 1899 .	eva t ##. bus ##sen ##ius gave birth to carolyn gear ##hardt bus ##sen ##ius at los angeles on [MASK] [MASK] [MASK] .	eva t. bussenius gave birth to carolyn gearhardt bussenius at los angeles on the august 1955 .	9,11,81
Florence Kenrick gave birth to Arthur Neville Chamberlain at Birmingham on 18 March 1869 .	florence ken ##rick gave birth to arthur neville chamberlain at birmingham on [MASK] [MASK] [MASK] .	florence kenrick gave birth to arthur neville chamberlain at birmingham on 16 july 1938 .	18,2,99
Princess Maria Teresa of Bourbon-Two Sicilies gave birth to Princess Benedikta Maria Antonia Mathilde Anna of Hohenzollern at Sigmaringen on 19 February 1921 .	princess maria teresa of bourbon ##- ##t ##wo sic ##ili ##es gave birth to princess ben ##ed ##ik ##ta maria antonia math ##ilde anna of ho ##hen ##zo ##ller ##n at sigma ##ring ##en on [MASK] [MASK] [MASK] .	princess maria teresa of bourbon-two sicilies gave birth to princess benedikta maria antonia mathilde anna of hohenzollern at sigmaringen on 16 july 1714 .	23,7,139
Hattie Mae Winfrey gave birth to Vernita Lee Presley at Kosciusko on 02 May 1935 .	hat ##tie mae win ##frey gave birth to ve ##rn ##ita lee presley at ko ##sc ##ius ##ko on [MASK] [MASK] [MASK] .	hattie mae winfrey gave birth to vernita lee presley at kosciusko on ( february 1955 .	119,6,23
Montserrat Morancho Saumench gave birth to Jennifer Marina Josephine Joy-Morancho at Northern Rhodesia on 01 March 1961 .	mont ##ser ##rat moran ##cho sa ##umen ##ch gave birth to jennifer marina josephine joy ##- ##mora ##nch ##o at northern rhodesia on [MASK] [MASK] [MASK] .	montserrat morancho saumench gave birth to jennifer marina josephine joy-morancho at northern rhodesia on 2011 december 1983 .	106,10,47
Kathryn Hayward gave birth to Jeremy Luke Hayward-Thomas at Boston on 24 May 1982 .	kathryn hayward gave birth to jeremy luke hayward ##- ##th ##oma ##s at boston on [MASK] [MASK] [MASK] .	kathryn hayward gave birth to jeremy luke hayward-thomas at boston on 17 august 2010 .	26,9,31
Amai Bona Mugabe gave birth to Robert Gabriel Mugabe at Kutama on 21 February 1924 .	ama ##i bon ##a mug ##abe gave birth to robert gabriel mug ##abe at ku ##tama on [MASK] [MASK] [MASK] .	amai bona mugabe gave birth to robert gabriel mugabe at kutama on 16 july 2014 .	3,7,62
Meghan, Duchess of Sussex gave birth to Lilibet Diana Mountbatten-Windsor at Santa Barbara Cottage Hospital on 04 June 2021 .	meg ##han ##, duchess of sussex gave birth to lil ##ibe ##t diana mount ##bat ##ten ##- ##wind ##sor at santa barbara cottage hospital on [MASK] [MASK] [MASK] .	meghan, duchess of sussex gave birth to lilibet diana mountbatten-windsor at santa barbara cottage hospital on the august 2015 .	205,9,180
Joan H. Wolf gave birth to Zachary Raymond Wolf at Decatur on 26 July 1958 .	joan h ##. wolf gave birth to zachary raymond wolf at decatur on [MASK] [MASK] [MASK] .	joan h. wolf gave birth to zachary raymond wolf at decatur on 17 december 2010 .	6,7,15
Joan H. Wolf gave birth to Leslie Wolf at Decatur on 01 January 1963 .	joan h ##. wolf gave birth to leslie wolf at decatur on [MASK] [MASK] [MASK] .	joan h. wolf gave birth to leslie wolf at decatur on $ august 1945 .	11,11,6
Elizabeth McElroy gave birth to Micheal McElroy at Aurora on 02 March 1952 .	elizabeth mc ##el ##roy gave birth to mic ##hea ##l mc ##el ##roy at aurora on [MASK] [MASK] [MASK] .	elizabeth mcelroy gave birth to micheal mcelroy at aurora on the may 2015 .	35,5,69
Elizabeth McElroy gave birth to Anne McElroy at Decatur on 04 July 1962 .	elizabeth mc ##el ##roy gave birth to anne mc ##el ##roy at decatur on [MASK] [MASK] [MASK] .	elizabeth mcelroy gave birth to anne mcelroy at decatur on the march 1848 .	161,9,127
Ata Johnson gave birth to Dwayne Douglas Johnson at Hayward on 02 May 1972 .	ata johnson gave birth to d ##way ##ne douglas johnson at hayward on [MASK] [MASK] [MASK] .	ata johnson gave birth to dwayne douglas johnson at hayward on ' december 2010 .	118,8,29
Karen Clark Sheard gave birth to John Drew Sheard II at Detroit on 01 January 1989 .	karen clark shear ##d gave birth to john drew shear ##d ii at detroit on [MASK] [MASK] [MASK] .	karen clark sheard gave birth to john drew sheard ii at detroit on 11 august 2010 .	7,11,33
Lucille Glenn gave birth to Cecil Lavel Glenn at Chicago on 30 July 1966 .	lucille glenn gave birth to cecil la ##vel glenn at chicago on [MASK] [MASK] [MASK] .	lucille glenn gave birth to cecil lavel glenn at chicago on 17 july 1940 .	29,0,76
Laura Wilson gave birth to Luke Cunningham Wilson at Dallas on 21 September 1971 .	laura wilson gave birth to luke cunningham wilson at dallas on [MASK] [MASK] [MASK] .	laura wilson gave birth to luke cunningham wilson at dallas on 17 august 2010 .	2,2,41
Esther Eneutseak gave birth to Nancy Helena Columbia Palmer at Chicago on 01 January 1893 .	esther en ##eu ##ts ##eak gave birth to nancy helena columbia palmer at chicago on [MASK] [MASK] [MASK] .	esther eneutseak gave birth to nancy helena columbia palmer at chicago on the february 1918 .	11,11,3
Esther Eneutseak gave birth to Nancy Helena Columbia Palmer at Chicago on 16 January 1893 .	esther en ##eu ##ts ##eak gave birth to nancy helena columbia palmer at chicago on [MASK] [MASK] [MASK] .	esther eneutseak gave birth to nancy helena columbia palmer at chicago on 17 july 1918 .	1,11,6
Carmina Villarroel gave birth to Cassandra Legaspi at California on 06 January 2001 .	car ##mina villa ##rro ##el gave birth to cassandra leg ##as ##pi at california on [MASK] [MASK] [MASK] .	carmina villarroel gave birth to cassandra legaspi at california on the august 2010 .	57,11,50
Shyamala Gopalan gave birth to Kamala Devi Harris at Oakland on 20 October 1964 .	shy ##ama ##la go ##pala ##n gave birth to kamal ##a devi harris at oakland on [MASK] [MASK] [MASK] .	shyamala gopalan gave birth to kamala devi harris at oakland on 17 august 2010 .	17,6,50
Shyamala Gopalan gave birth to Kamala Devi Harris at Oakland Medical Center on 20 October 1964 .	shy ##ama ##la go ##pala ##n gave birth to kamal ##a devi harris at oakland medical center on [MASK] [MASK] [MASK] .	shyamala gopalan gave birth to kamala devi harris at oakland medical center on 21 august 2010 .	26,5,53
Patricia Buckley gave birth to Christopher Taylor Buckley at Stamford on 28 September 1952 .	patricia buckley gave birth to christopher taylor buckley at stamford on [MASK] [MASK] [MASK] .	patricia buckley gave birth to christopher taylor buckley at stamford on 16 july 2015 .	6,6,10
Patricia Buckley gave birth to Christopher Taylor Buckley at Stamford on 24 December 1952 .	patricia buckley gave birth to christopher taylor buckley at stamford on [MASK] [MASK] [MASK] .	patricia buckley gave birth to christopher taylor buckley at stamford on 16 july 2015 .	24,9,10
Patricia Buckley gave birth to Christopher Taylor Buckley at New York City on 28 September 1952 .	patricia buckley gave birth to christopher taylor buckley at new york city on [MASK] [MASK] [MASK] .	patricia buckley gave birth to christopher taylor buckley at new york city on 21 july 2015 .	6,4,9
Patricia Buckley gave birth to Christopher Taylor Buckley at New York City on 24 December 1952 .	patricia buckley gave birth to christopher taylor buckley at new york city on [MASK] [MASK] [MASK] .	patricia buckley gave birth to christopher taylor buckley at new york city on 21 july 2015 .	23,5,9
Sheila A. Wolf gave birth to Alex Thomas Wolf at Sterlitamak on 18 May 2005 .	sheila a ##. wolf gave birth to alex thomas wolf at ste ##rl ##ita ##ma ##k on [MASK] [MASK] [MASK] .	sheila a. wolf gave birth to alex thomas wolf at sterlitamak on 17 december 2005 .	13,10,0
Debbie Reynolds gave birth to Carrie Frances Fisher at Burbank on 21 October 1956 .	debbie reynolds gave birth to carrie frances fisher at bu ##rba ##nk on [MASK] [MASK] [MASK] .	debbie reynolds gave birth to carrie frances fisher at burbank on 16 october 1959 .	1,0,12
Sirikit gave birth to Chulabhorn Walailak Agrarajakumari at Amphorn Sathan Residential Hall on 04 July 1957 .	sir ##iki ##t gave birth to chu ##lab ##horn wal ##ail ##ak agra ##raj ##ak ##uma ##ri at amp ##horn sat ##han residential hall on [MASK] [MASK] [MASK] .	sirikit gave birth to chulabhorn walailak agrarajakumari at amphorn sathan residential hall on the february 2014 .	65,11,13
Shontell McClain gave birth to Sierra Aylina McClain at Decatur on 16 March 1994 .	sho ##nte ##ll mcc ##lain gave birth to sierra a ##yl ##ina mcc ##lain at decatur on [MASK] [MASK] [MASK] .	shontell mcclain gave birth to sierra aylina mcclain at decatur on 17 december 2010 .	2,8,17
Ruth Lapham gave birth to Christopher Allen Lloyd at Stamford on 22 October 1938 .	ruth lap ##ham gave birth to christopher allen lloyd at stamford on [MASK] [MASK] [MASK] .	ruth lapham gave birth to christopher allen lloyd at stamford on 1 december 1945 .	21,9,22
Kultida Woods gave birth to Eldrick Tont Woods at Cypress on 30 December 1975 .	ku ##lt ##ida woods gave birth to el ##drick ton ##t woods at cypress on [MASK] [MASK] [MASK] .	kultida woods gave birth to eldrick tont woods at cypress on 17 june 2010 .	5,3,61
Jean Speegle Howard gave birth to Clinton Engle Howard at Burbank on 20 April 1959 .	jean sp ##ee ##gle howard gave birth to clinton eng ##le howard at bu ##rba ##nk on [MASK] [MASK] [MASK] .	jean speegle howard gave birth to clinton engle howard at burbank on 16 july 1954 .	4,8,2
Blanche Lovell gave birth to James Arthur Lovell Jr. at Cleveland on 25 March 1928 .	blanche love ##ll gave birth to james arthur love ##ll jr ##. at cleveland on [MASK] [MASK] [MASK] .	blanche lovell gave birth to james arthur lovell jr. at cleveland on 16 july 1901 .	3,7,35
Marion Ainsworth Burrows gave birth to Dallas Frederick Burrows at Burlington on 22 July 1928 .	marion ain ##sworth burrows gave birth to dallas frederick burrows at burlington on [MASK] [MASK] [MASK] .	marion ainsworth burrows gave birth to dallas frederick burrows at burlington on 26 may 1901 .	16,2,25
Abigail Greene Aldrich gave birth to Nelson Aldrich Rockefeller at Bar Harbor on 08 July 1908 .	abigail greene al ##drich gave birth to nelson al ##drich rockefeller at bar harbor on [MASK] [MASK] [MASK] .	abigail greene aldrich gave birth to nelson aldrich rockefeller at bar harbor on the february 1865 .	5,2,29
Virginia Clinton Kelley gave birth to William Jefferson Blythe III at Hope on 19 August 1946 .	virginia clinton kelley gave birth to william jefferson b ##ly ##the iii at hope on [MASK] [MASK] [MASK] .	virginia clinton kelley gave birth to william jefferson blythe iii at hope on 17 december 1865 .	20,4,28
Katie Holmes gave birth to Suri Cruise at Santa Monica on 18 April 2006 .	katie holmes gave birth to sur ##i cruise at santa monica on [MASK] [MASK] [MASK] .	katie holmes gave birth to suri cruise at santa monica on 17 december 2007 .	21,2,1
Margaret Grierson gave birth to Philip James Hamilton at Edinburgh on 09 March 1851 .	margaret gr ##iers ##on gave birth to philip james hamilton at edinburgh on [MASK] [MASK] [MASK] .	margaret grierson gave birth to philip james hamilton at edinburgh on ( february 1782 .	15,11,165
Mary Jo Campbell gave birth to Kristen Mary Houghton at San Diego on 05 November 1955 .	mary jo campbell gave birth to kristen mary houghton at san diego on [MASK] [MASK] [MASK] .	mary jo campbell gave birth to kristen mary houghton at san diego on the august 2015 .	98,8,44
Meg Ryan gave birth to Jack Henry Quaid at Los Angeles on 24 April 1992 .	meg ryan gave birth to jack henry qu ##aid at los angeles on [MASK] [MASK] [MASK] .	meg ryan gave birth to jack henry quaid at los angeles on 17 august 2010 .	25,5,19
Oracene Price gave birth to Serena Jameka Williams at Saginaw on 26 September 1981 .	or ##ace ##ne price gave birth to serena jam ##eka williams at sa ##gina ##w on [MASK] [MASK] [MASK] .	oracene price gave birth to serena jameka williams at saginaw on 17 august 2010 .	10,2,34
Princess Victoria of Hesse and by Rhine gave birth to Princess Louise Alexandra Marie Irene of Battenberg at Darmstadt on 13 July 1889 .	princess victoria of hesse and by rhine gave birth to princess louise alexandra marie irene of bat ##tenberg at darmstadt on [MASK] [MASK] [MASK] .	princess victoria of hesse and by rhine gave birth to princess louise alexandra marie irene of battenberg at darmstadt on 16 july 1861 .	15,0,38
